time1;angular1;time2;angular2;time3;angular3;time4;angular4;time5;angular5;time6;angular6;time7;angular7;time8;angular8;time9;angular9;time10;angular10;time11;angular11;time12;angular12;time13;angular13;time14;angular14;time15;angular15;time16;angular16
;;52.200000;-0.230763;52.200000;0.564590;52.200000;-0.100801;52.200000;-0.021305;;;;;;;52.200000;0.185356;52.200000;1.035570;;;;;52.200000;-0.092545;;;;;52.200000;0.518118
;;52.300000;-0.210922;52.300000;0.594018;52.300000;-0.081892;52.300000;-0.012384;;;;;;;52.300000;0.119443;52.300000;0.848883;;;;;52.300000;-0.141680;;;;;52.300000;0.499343
;;52.400000;-0.245543;52.400000;0.589890;52.400000;-0.071772;52.400000;-0.018243;;;;;;;52.400000;0.132093;52.400000;0.708933;;;;;52.400000;-0.144077;;;;;52.400000;0.523844
;;52.500000;-0.192280;52.500000;0.565789;52.500000;-0.092012;52.500000;-0.016245;;;;;;;52.500000;0.225570;52.500000;0.559264;;;;;52.500000;-0.182560;;;;;52.500000;0.484695
;;52.600000;-0.246742;52.600000;0.584564;52.600000;-0.087352;52.600000;-0.006658;;;;;;;52.600000;0.318514;52.600000;0.431166;;;;;52.600000;-0.144610;;;;;52.600000;0.489489
;;52.700000;-0.202533;52.700000;0.591488;52.700000;-0.107192;52.700000;-0.009987;;;;;;;52.700000;0.506933;52.700000;0.374440;;;;;52.700000;-0.165915;;;;;52.700000;0.443283
;;52.800000;-0.268047;52.800000;0.571248;52.800000;-0.090947;52.800000;-0.014514;;;;;;;52.800000;0.713727;52.800000;0.340352;;;;;52.800000;-0.175103;;;;;52.800000;0.496014
;;52.900000;-0.256596;52.900000;0.570449;52.900000;-0.079629;52.900000;-0.012916;;;;;;;52.900000;0.953412;52.900000;0.353002;;;;;52.900000;-0.133558;;;;;52.900000;0.465787
;;53.000000;-0.197473;53.000000;0.532100;53.000000;-0.113983;53.000000;-0.020373;;;;;;;53.000000;1.138368;53.000000;0.367516;;;;;53.000000;-0.184291;;;;;53.000000;0.515455
;;53.100000;-0.241682;53.100000;0.502672;53.100000;-0.091346;53.100000;-0.013982;;;;;;;53.100000;1.255680;53.100000;0.442218;;;;;53.100000;-0.204264;;;;;53.100000;0.468716
;;53.200000;-0.224105;53.200000;0.531301;53.200000;-0.074569;53.200000;-0.018109;;;;;;;53.200000;1.270594;53.200000;0.536760;;;;;53.200000;-0.204264;;;;;53.200000;0.474975
;;53.300000;-0.249538;53.300000;0.466053;53.300000;-0.064448;53.300000;-0.011585;;;;;;;53.300000;1.149953;53.300000;0.702276;;;;;53.300000;-0.130761;;;;;53.300000;0.498544
;;53.400000;-0.230230;53.400000;0.487225;53.400000;-0.108391;53.400000;-0.009188;;;;;;;53.400000;0.972586;53.400000;0.870987;;;;;53.400000;-0.155795;;;;;53.400000;0.512659
;;53.500000;-0.217713;53.500000;0.507066;53.500000;-0.074968;53.500000;-0.018509;;;;;;;53.500000;0.770852;53.500000;1.055677;;;;;53.500000;-0.111586;;;;;53.500000;0.461126
;;53.600000;-0.248606;53.600000;0.477638;53.600000;-0.062451;53.600000;-0.012517;;;;;;;53.600000;0.547413;53.600000;1.201352;;;;;53.600000;-0.133424;;;;;53.600000;0.470048
;;53.700000;-0.220243;53.700000;0.419182;53.700000;-0.092412;53.700000;-0.014248;;;;;;;53.700000;0.369380;53.700000;1.366601;;;;;53.700000;-0.123304;;;;;53.700000;0.488157
;;53.800000;-0.230630;53.800000;0.524376;53.800000;-0.088683;53.800000;-0.021705;;;;;;;53.800000;0.233559;53.800000;1.381648;;;;;53.800000;-0.202533;;;;;53.800000;0.460461
;;53.900000;-0.227034;53.900000;0.487358;53.900000;-0.077232;53.900000;-0.020906;;;;;;;53.900000;0.167779;53.900000;1.307346;;;;;53.900000;-0.158591;;;;;53.900000;0.476839
;;54.000000;-0.231562;54.000000;0.524776;54.000000;-0.083224;54.000000;-0.019707;;;;;;;54.000000;0.140082;54.000000;1.143162;;;;;54.000000;-0.150335;;;;;54.000000;0.461659
;;54.100000;-0.219977;54.100000;0.505068;54.100000;-0.079895;54.100000;-0.018775;;;;;;;54.100000;0.173105;54.100000;0.997088;;;;;54.100000;-0.127699;;;;;54.100000;0.505468
;;54.200000;-0.257794;54.200000;0.532899;54.200000;-0.059122;54.200000;-0.016645;;;;;;;54.200000;0.273240;54.200000;0.793489;;;;;54.200000;-0.121573;;;;;54.200000;0.481100
;;54.300000;-0.195210;54.300000;0.563259;54.300000;-0.088816;54.300000;-0.017444;;;;;;;54.300000;0.375772;54.300000;0.626642;;;;;54.300000;-0.167513;;;;;54.300000;0.488557
;;54.400000;-0.263653;54.400000;0.588692;54.400000;-0.091746;54.400000;-0.015446;;;;;;;54.400000;0.590156;54.400000;0.533165;;;;;54.400000;-0.159790;;;;;54.400000;0.440487
;;54.500000;-0.221176;54.500000;0.549543;54.500000;-0.085887;54.500000;-0.017976;;;;;;;54.500000;0.742756;54.500000;0.430101;;;;;54.500000;-0.200936;;;;;54.500000;0.444082
;;54.600000;-0.229032;54.600000;0.596015;54.600000;-0.082558;54.600000;-0.015446;;;;;;;54.600000;0.987900;54.600000;0.385626;;;;;54.600000;-0.199338;;;;;54.600000;0.512925
;;54.700000;-0.248473;54.700000;0.582833;54.700000;-0.097738;54.700000;-0.014914;;;;;;;54.700000;1.166331;54.700000;0.371378;;;;;54.700000;-0.183492;;;;;54.700000;0.442751
;;54.800000;-0.224105;54.800000;0.574843;54.800000;-0.096806;54.800000;-0.017710;;;;;;;54.800000;1.266733;54.800000;0.401738;;;;;;;;;;;54.800000;0.530235
;;54.900000;-0.220510;54.900000;0.603872;54.900000;-0.069642;54.900000;-0.017976;;;;;;;54.900000;1.235174;54.900000;0.421179;;;;;;;;;;;54.900000;0.465654
;;55.000000;-0.251536;55.000000;0.544616;55.000000;-0.085887;55.000000;-0.020906;;;;;;;55.000000;1.094692;55.000000;0.513990;;;;;;;;;;;55.000000;0.440753
;;55.100000;-0.203332;55.100000;0.554337;55.100000;-0.101333;55.100000;-0.013316;;;;;;;55.100000;0.922120;55.100000;0.623979;;;;;;;;;;;55.100000;0.431033
;;55.200000;-0.231296;55.200000;0.500541;55.200000;-0.092012;;;;;;;;;55.200000;0.671782;55.200000;0.755938;;;;;;;;;;;55.200000;0.453669
;;55.300000;-0.259525;55.300000;0.518118;55.300000;-0.088683;;;;;;;;;55.300000;0.501340;55.300000;0.959936;;;;;;;;;;;55.300000;0.470181
;;55.400000;-0.218512;55.400000;0.514390;55.400000;-0.064448;;;;;;;;;55.400000;0.357263;55.400000;1.096157;;;;;;;;;;;55.400000;0.489356
;;55.500000;-0.210257;55.500000;0.495481;55.500000;-0.077897;;;;;;;;;55.500000;0.251802;55.500000;1.273657;;;;;;;;;;;55.500000;0.485361
;;55.600000;-0.223572;55.600000;0.478304;55.600000;-0.082957;;;;;;;;;55.600000;0.151001;55.600000;1.345962;;;;;;;;;;;;
;;55.700000;-0.247541;55.700000;0.488557;55.700000;-0.054062;;;;;;;;;55.700000;0.176301;55.700000;1.304949;;;;;;;;;;;;
;;55.800000;-0.224105;55.800000;0.462857;55.800000;-0.083756;;;;;;;;;55.800000;0.214118;55.800000;1.152749;;;;;;;;;;;;
;;55.900000;-0.217048;55.900000;0.513324;55.900000;-0.087884;;;;;;;;;55.900000;0.274439;55.900000;1.001881;;;;;;;;;;;;
;;56.000000;-0.230630;56.000000;0.504669;56.000000;-0.080028;;;;;;;;;56.000000;0.459395;56.000000;0.834635;;;;;;;;;;;;
;;56.100000;-0.218779;56.100000;0.522779;56.100000;-0.118644;;;;;;;;;56.100000;0.620250;56.100000;0.688294;;;;;;;;;;;;
;;56.200000;-0.206129;56.200000;0.501207;56.200000;-0.062451;;;;;;;;;56.200000;0.830374;56.200000;0.565256;;;;;;;;;;;;
;;56.300000;-0.245810;56.300000;0.534630;56.300000;-0.091080;;;;;;;;;56.300000;1.012134;56.300000;0.491486;;;;;;;;;;;;
;;56.400000;-0.218379;56.400000;0.600676;56.400000;-0.081626;;;;;;;;;56.400000;1.217331;56.400000;0.398009;;;;;;;;;;;;
;;56.500000;-0.248606;56.500000;0.583499;56.500000;-0.085088;;;;;;;;;56.500000;1.261406;56.500000;0.421046;;;;;;;;;;;;
;;56.600000;-0.240217;56.600000;0.576175;56.600000;-0.093211;;;;;;;;;56.600000;1.165932;56.600000;0.403735;;;;;;;;;;;;
;;56.700000;-0.250204;56.700000;0.582566;56.700000;-0.066979;;;;;;;;;56.700000;1.066197;56.700000;0.466186;;;;;;;;;;;;
;;56.800000;-0.216382;56.800000;0.558598;56.800000;-0.099070;;;;;;;;;56.800000;0.824248;56.800000;0.527439;;;;;;;;;;;;
;;56.900000;-0.205463;56.900000;0.571781;56.900000;-0.093344;;;;;;;;;56.900000;0.641023;56.900000;0.626109;;;;;;;;;;;;
;;57.000000;-0.203998;57.000000;0.569783;57.000000;-0.086952;;;;;;;;;57.000000;0.431832;57.000000;0.743954;;;;;;;;;;;;
;;57.100000;-0.233559;57.100000;0.537426;57.100000;-0.044608;;;;;;;;;57.100000;0.312256;57.100000;0.924383;;;;;;;;;;;;
;;57.200000;-0.232627;57.200000;0.517319;57.200000;-0.084955;;;;;;;;;57.200000;0.229964;57.200000;1.064865;;;;;;;;;;;;
;;57.300000;-0.199338;57.300000;0.522379;57.300000;-0.126101;;;;;;;;;57.300000;0.179630;57.300000;1.225454;;;;;;;;;;;;
;;57.400000;-0.243013;57.400000;0.543951;57.400000;-0.083623;;;;;;;;;57.400000;0.132892;57.400000;1.262472;;;;;;;;;;;;
;;57.500000;-0.244745;57.500000;0.540355;57.500000;-0.073770;;;;;;;;;57.500000;0.223972;57.500000;1.270727;;;;;;;;;;;;
;;57.600000;-0.183891;57.600000;0.520648;57.600000;-0.066446;;;;;;;;;57.600000;0.331697;57.600000;1.097089;;;;;;;;;;;;
;;57.700000;-0.245543;57.700000;0.514656;;;;;;;;;;;57.700000;0.473111;57.700000;1.004944;;;;;;;;;;;;
;;57.800000;-0.249938;57.800000;0.474176;;;;;;;;;;;57.800000;0.668720;57.800000;0.803476;;;;;;;;;;;;
;;57.900000;-0.209857;57.900000;0.490954;;;;;;;;;;;57.900000;0.835833;57.900000;0.692688;;;;;;;;;;;;
;;58.000000;-0.231562;58.000000;0.505202;;;;;;;;;;;58.000000;1.042894;58.000000;0.618519;;;;;;;;;;;;
;;58.100000;-0.219578;58.100000;0.516920;;;;;;;;;;;58.100000;1.176984;58.100000;0.509330;;;;;;;;;;;;
;;58.200000;-0.247141;58.200000;0.536494;;;;;;;;;;;58.200000;1.209341;58.200000;0.454868;;;;;;;;;;;;
;;58.300000;-0.223839;58.300000;0.544483;;;;;;;;;;;58.300000;1.182177;58.300000;0.442085;;;;;;;;;;;;
;;58.400000;-0.245810;58.400000;0.529037;;;;;;;;;;;58.400000;0.968991;58.400000;0.447944;;;;;;;;;;;;
;;58.500000;-0.236888;58.500000;0.533298;;;;;;;;;;;58.500000;0.783236;58.500000;0.510661;;;;;;;;;;;;
;;58.600000;-0.188419;58.600000;0.549144;;;;;;;;;;;58.600000;0.605869;58.600000;0.570849;;;;;;;;;;;;
;;58.700000;-0.265917;58.700000;0.504802;;;;;;;;;;;58.700000;0.428636;58.700000;0.657801;;;;;;;;;;;;
;;58.800000;-0.213985;58.800000;0.553538;;;;;;;;;;;58.800000;0.300005;58.800000;0.799747;;;;;;;;;;;;
;;58.900000;-0.197340;58.900000;0.549943;;;;;;;;;;;58.900000;0.218113;58.900000;0.932506;;;;;;;;;;;;
;;59.000000;-0.240350;59.000000;0.566987;;;;;;;;;;;59.000000;0.157659;59.000000;1.059006;;;;;;;;;;;;
;;59.100000;-0.187353;59.100000;0.571514;;;;;;;;;;;59.100000;0.182427;59.100000;1.172457;;;;;;;;;;;;
;;59.200000;-0.249538;59.200000;0.570050;;;;;;;;;;;59.200000;0.268047;59.200000;1.233044;;;;;;;;;;;;
;;59.300000;-0.202533;59.300000;0.543951;;;;;;;;;;;59.300000;0.368848;59.300000;1.165532;;;;;;;;;;;;
;;59.400000;-0.211588;59.400000;0.519583;;;;;;;;;;;59.400000;0.519316;59.400000;1.051949;;;;;;;;;;;;
;;59.500000;-0.229165;59.500000;0.531966;;;;;;;;;;;59.500000;0.707735;59.500000;0.926913;;;;;;;;;;;;
;;59.600000;-0.250603;59.600000;0.532100;;;;;;;;;;;59.600000;0.927579;59.600000;0.803476;;;;;;;;;;;;
;;59.700000;-0.204664;59.700000;0.503071;;;;;;;;;;;59.700000;1.070324;59.700000;0.679372;;;;;;;;;;;;
;;59.800000;-0.239152;59.800000;0.513857;;;;;;;;;;;59.800000;1.185906;59.800000;0.581768;;;;;;;;;;;;
;;59.900000;-0.231695;59.900000;0.533564;;;;;;;;;;;59.900000;1.186971;59.900000;0.548478;;;;;;;;;;;;
;;60.000000;-0.209591;60.000000;0.512392;;;;;;;;;;;60.000000;1.089366;60.000000;0.481899;;;;;;;;;;;;
;;60.100000;-0.227833;60.100000;0.509463;;;;;;;;;;;60.100000;0.927446;60.100000;0.455534;;;;;;;;;;;;
;;60.200000;-0.231029;60.200000;0.501074;;;;;;;;;;;;;60.200000;0.492285;;;;;;;;;;;;
;;60.300000;-0.212787;60.300000;0.520515;;;;;;;;;;;;;60.300000;0.558598;;;;;;;;;;;;
;;60.400000;-0.199338;60.400000;0.563658;;;;;;;;;;;;;60.400000;0.605603;;;;;;;;;;;;
;;60.500000;-0.190150;60.500000;0.535961;;;;;;;;;;;;;60.500000;0.678174;;;;;;;;;;;;
;;60.600000;-0.200137;60.600000;0.537160;;;;;;;;;;;;;60.600000;0.814528;;;;;;;;;;;;
;;60.700000;-0.226901;60.700000;0.558465;;;;;;;;;;;;;60.700000;0.953811;;;;;;;;;;;;
;;60.800000;-0.224504;60.800000;0.513724;;;;;;;;;;;;;60.800000;1.062202;;;;;;;;;;;;
;;60.900000;-0.233426;60.900000;0.532366;;;;;;;;;;;;;60.900000;1.166065;;;;;;;;;;;;
;;61.000000;-0.227434;61.000000;0.529969;;;;;;;;;;;;;61.000000;1.153415;;;;;;;;;;;;
;;61.100000;-0.217980;61.100000;0.518118;;;;;;;;;;;;;61.100000;1.081510;;;;;;;;;;;;
;;61.200000;-0.212254;61.200000;0.502405;;;;;;;;;;;;;61.200000;0.991894;;;;;;;;;;;;
;;61.300000;-0.213186;61.300000;0.544750;;;;;;;;;;;;;61.300000;0.875115;;;;;;;;;;;;
;;61.400000;-0.222773;61.400000;0.545948;;;;;;;;;;;;;61.400000;0.764327;;;;;;;;;;;;
;;61.500000;-0.224771;61.500000;0.538757;;;;;;;;;;;;;61.500000;0.656070;;;;;;;;;;;;
;;61.600000;-0.240750;61.600000;0.495082;;;;;;;;;;;;;61.600000;0.603605;;;;;;;;;;;;
;;61.700000;-0.233959;61.700000;0.491620;;;;;;;;;;;;;61.700000;0.541421;;;;;;;;;;;;
;;61.800000;-0.231429;61.800000;0.572313;;;;;;;;;;;;;61.800000;0.539024;;;;;;;;;;;;
;;61.900000;-0.235024;61.900000;0.535295;;;;;;;;;;;;;61.900000;0.520781;;;;;;;;;;;;
;;62.000000;-0.221974;62.000000;0.572180;;;;;;;;;;;;;62.000000;0.546747;;;;;;;;;;;;
;;62.100000;-0.201734;62.100000;0.502672;;;;;;;;;;;;;62.100000;0.570183;;;;;;;;;;;;
;;62.200000;-0.236356;62.200000;0.560063;;;;;;;;;;;;;62.200000;0.676709;;;;;;;;;;;;
;;62.300000;-0.220909;62.300000;0.553538;;;;;;;;;;;;;62.300000;0.762064;;;;;;;;;;;;
;;62.400000;-0.219711;62.400000;0.527173;;;;;;;;;;;;;62.400000;0.886034;;;;;;;;;;;;
;;62.500000;-0.242880;62.500000;0.491753;;;;;;;;;;;;;62.500000;0.971921;;;;;;;;;;;;
;;62.600000;-0.251536;62.600000;0.532100;;;;;;;;;;;;;62.600000;1.085371;;;;;;;;;;;;
;;62.700000;-0.186954;62.700000;0.548079;;;;;;;;;;;;;62.700000;1.111204;;;;;;;;;;;;
;;62.800000;-0.195875;62.800000;0.530768;;;;;;;;;;;;;62.800000;1.033440;;;;;;;;;;;;
;;62.900000;-0.217580;62.900000;0.515189;;;;;;;;;;;;;62.900000;0.929044;;;;;;;;;;;;
;;63.000000;-0.186954;63.000000;0.514922;;;;;;;;;;;;;63.000000;0.845021;;;;;;;;;;;;
;;63.100000;-0.225437;63.100000;0.495481;;;;;;;;;;;;;63.100000;0.754607;;;;;;;;;;;;
;;63.200000;-0.203332;63.200000;0.563658;;;;;;;;;;;;;63.200000;0.689626;;;;;;;;;;;;
;;63.300000;-0.219844;63.300000;0.517719;;;;;;;;;;;;;63.300000;0.626642;;;;;;;;;;;;
;;63.400000;-0.222907;63.400000;0.483097;;;;;;;;;;;;;63.400000;0.558598;;;;;;;;;;;;
;;63.500000;-0.211056;63.500000;0.544750;;;;;;;;;;;;;63.500000;0.545282;;;;;;;;;;;;
;;63.600000;-0.256596;63.600000;0.523977;;;;;;;;;;;;;63.600000;0.556734;;;;;;;;;;;;
;;63.700000;-0.219444;63.700000;0.534630;;;;;;;;;;;;;63.700000;0.603739;;;;;;;;;;;;
;;63.800000;-0.203732;63.800000;0.542086;;;;;;;;;;;;;63.800000;0.623180;;;;;;;;;;;;
;;63.900000;-0.283893;63.900000;0.543019;;;;;;;;;;;;;63.900000;0.694819;;;;;;;;;;;;
;;64.000000;-0.206395;64.000000;0.507998;;;;;;;;;;;;;64.000000;0.802943;;;;;;;;;;;;
;;64.100000;-0.288021;64.100000;0.515721;;;;;;;;;;;;;64.100000;0.890694;;;;;;;;;;;;
;;64.200000;-0.190283;64.200000;0.496546;;;;;;;;;;;;;64.200000;0.975250;;;;;;;;;;;;
;;64.300000;-0.217713;64.300000;0.533697;;;;;;;;;;;;;64.300000;1.040364;;;;;;;;;;;;
;;64.400000;-0.245543;64.400000;0.539556;;;;;;;;;;;;;64.400000;0.988166;;;;;;;;;;;;
;;64.500000;-0.181894;64.500000;0.539423;;;;;;;;;;;;;64.500000;0.918524;;;;;;;;;;;;
;;64.600000;-0.260857;64.600000;0.519450;;;;;;;;;;;;;64.600000;0.859668;;;;;;;;;;;;
;;64.700000;-0.219711;64.700000;0.517186;;;;;;;;;;;;;64.700000;0.796418;;;;;;;;;;;;
;;64.800000;-0.217314;64.800000;0.581634;;;;;;;;;;;;;64.800000;0.715059;;;;;;;;;;;;
;;64.900000;-0.238087;64.900000;0.537559;;;;;;;;;;;;;64.900000;0.657668;;;;;;;;;;;;
;;65.000000;-0.215450;65.000000;0.523577;;;;;;;;;;;;;65.000000;0.626109;;;;;;;;;;;;
;;65.100000;-0.228499;65.100000;0.528637;;;;;;;;;;;;;65.100000;0.631302;;;;;;;;;;;;
;;65.200000;-0.197873;65.200000;0.547812;;;;;;;;;;;;;65.200000;0.610130;;;;;;;;;;;;
;;65.300000;-0.234891;65.300000;0.534097;;;;;;;;;;;;;65.300000;0.615057;;;;;;;;;;;;
;;;;65.400000;0.533032;;;;;;;;;;;;;65.400000;0.696550;;;;;;;;;;;;
;;;;65.500000;0.540222;;;;;;;;;;;;;65.500000;0.743022;;;;;;;;;;;;
;;;;65.600000;0.535695;;;;;;;;;;;;;65.600000;0.832504;;;;;;;;;;;;
;;;;65.700000;0.528105;;;;;;;;;;;;;65.700000;0.875914;;;;;;;;;;;;
;;;;65.800000;0.550076;;;;;;;;;;;;;65.800000;0.945955;;;;;;;;;;;;
;;;;65.900000;0.541287;;;;;;;;;;;;;65.900000;0.936767;;;;;;;;;;;;
;;;;66.000000;0.503337;;;;;;;;;;;;;66.000000;0.919057;;;;;;;;;;;;
;;;;66.100000;0.504935;;;;;;;;;;;;;66.100000;0.889895;;;;;;;;;;;;
;;;;66.200000;0.573245;;;;;;;;;;;;;66.200000;0.758468;;;;;;;;;;;;
;;;;66.300000;0.525974;;;;;;;;;;;;;66.300000;0.748481;;;;;;;;;;;;
;;;;66.400000;0.509995;;;;;;;;;;;;;66.400000;0.677375;;;;;;;;;;;;
;;;;66.500000;0.542486;;;;;;;;;;;;;66.500000;0.681370;;;;;;;;;;;;
;;;;66.600000;0.523311;;;;;;;;;;;;;66.600000;0.635963;;;;;;;;;;;;
;;;;66.700000;0.534097;;;;;;;;;;;;;66.700000;0.652075;;;;;;;;;;;;
;;;;66.800000;0.514523;;;;;;;;;;;;;66.800000;0.670451;;;;;;;;;;;;
;;;;66.900000;0.545016;;;;;;;;;;;;;66.900000;0.718388;;;;;;;;;;;;
;;;;67.000000;0.497878;;;;;;;;;;;;;67.000000;0.767124;;;;;;;;;;;;
;;;;67.100000;0.505734;;;;;;;;;;;;;67.100000;0.823583;;;;;;;;;;;;
;;;;67.200000;0.540089;;;;;;;;;;;;;67.200000;0.860734;;;;;;;;;;;;
;;;;67.300000;0.570582;;;;;;;;;;;;;67.300000;0.922918;;;;;;;;;;;;
;;;;67.400000;0.539823;;;;;;;;;;;;;67.400000;0.873384;;;;;;;;;;;;
;;;;67.500000;0.527173;;;;;;;;;;;;;67.500000;0.877512;;;;;;;;;;;;
;;;;67.600000;0.506800;;;;;;;;;;;;;67.600000;0.815593;;;;;;;;;;;;
;;;;67.700000;0.531700;;;;;;;;;;;;;67.700000;0.775779;;;;;;;;;;;;
;;;;67.800000;0.490954;;;;;;;;;;;;;67.800000;0.740758;;;;;;;;;;;;
;;;;67.900000;0.540888;;;;;;;;;;;;;67.900000;0.732103;;;;;;;;;;;;
;;;;68.000000;0.515721;;;;;;;;;;;;;68.000000;0.697615;;;;;;;;;;;;
;;;;68.100000;0.557400;;;;;;;;;;;;;68.100000;0.679239;;;;;;;;;;;;
;;;;68.200000;0.531301;;;;;;;;;;;;;68.200000;0.677774;;;;;;;;;;;;
;;;;68.300000;0.543285;;;;;;;;;;;;;68.300000;0.717322;;;;;;;;;;;;
;;;;68.400000;0.543019;;;;;;;;;;;;;68.400000;0.772849;;;;;;;;;;;;
;;;;68.500000;0.494150;;;;;;;;;;;;;68.500000;0.811066;;;;;;;;;;;;
;;;;68.600000;0.540222;;;;;;;;;;;;;68.600000;0.825713;;;;;;;;;;;;
;;;;68.700000;0.572313;;;;;;;;;;;;;68.700000;0.827311;;;;;;;;;;;;
;;;;68.800000;0.548877;;;;;;;;;;;;;68.800000;0.830773;;;;;;;;;;;;
;;;;68.900000;0.532632;;;;;;;;;;;;;68.900000;0.765659;;;;;;;;;;;;
;;;;69.000000;0.517053;;;;;;;;;;;;;69.000000;0.793089;;;;;;;;;;;;
;;;;69.100000;0.527306;;;;;;;;;;;;;69.100000;0.703607;;;;;;;;;;;;
;;;;69.200000;0.544084;;;;;;;;;;;;;69.200000;0.723448;;;;;;;;;;;;
;;;;69.300000;0.554337;;;;;;;;;;;;;69.300000;0.709732;;;;;;;;;;;;
;;;;69.400000;0.517719;;;;;;;;;;;;;69.400000;0.711197;;;;;;;;;;;;
;;;;69.500000;0.554736;;;;;;;;;;;;;69.500000;0.711330;;;;;;;;;;;;
;;;;69.600000;0.552739;;;;;;;;;;;;;69.600000;0.717722;;;;;;;;;;;;
;;;;69.700000;0.564191;;;;;;;;;;;;;69.700000;0.744620;;;;;;;;;;;;
;;;;69.800000;0.555136;;;;;;;;;;;;;69.800000;0.741557;;;;;;;;;;;;
;;;;69.900000;0.510528;;;;;;;;;;;;;69.900000;0.776045;;;;;;;;;;;;
;;;;70.000000;0.544350;;;;;;;;;;;;;70.000000;0.748748;;;;;;;;;;;;
;;;;70.100000;0.506267;;;;;;;;;;;;;70.100000;0.723714;;;;;;;;;;;;
;;;;70.200000;0.526773;;;;;;;;;;;;;70.200000;0.725711;;;;;;;;;;;;
;;;;70.300000;0.516254;;;;;;;;;;;;;70.300000;0.690558;;;;;;;;;;;;
;;;;70.400000;0.531167;;;;;;;;;;;;;70.400000;0.683234;;;;;;;;;;;;
;;;;70.500000;0.580569;;;;;;;;;;;;;70.500000;0.667521;;;;;;;;;;;;
;;;;70.600000;0.519583;;;;;;;;;;;;;70.600000;0.681503;;;;;;;;;;;;
;;;;70.700000;0.513990;;;;;;;;;;;;;70.700000;0.688560;;;;;;;;;;;;
;;;;70.800000;0.556734;;;;;;;;;;;;;70.800000;0.722116;;;;;;;;;;;;
;;;;70.900000;0.551274;;;;;;;;;;;;;70.900000;0.735698;;;;;;;;;;;;
;;;;71.000000;0.529436;;;;;;;;;;;;;71.000000;0.677508;;;;;;;;;;;;
;;;;71.100000;0.525575;;;;;;;;;;;;;71.100000;0.687229;;;;;;;;;;;;
;;;;71.200000;0.560729;;;;;;;;;;;;;71.200000;0.662062;;;;;;;;;;;;
;;;;71.300000;0.522912;;;;;;;;;;;;;71.300000;0.676043;;;;;;;;;;;;
;;;;71.400000;0.502139;;;;;;;;;;;;;71.400000;0.668054;;;;;;;;;;;;
;;;;71.500000;0.546214;;;;;;;;;;;;;71.500000;0.638360;;;;;;;;;;;;
;;;;71.600000;0.554204;;;;;;;;;;;;;71.600000;0.655271;;;;;;;;;;;;
;;;;71.700000;0.563125;;;;;;;;;;;;;71.700000;0.642354;;;;;;;;;;;;
;;;;71.800000;0.512126;;;;;;;;;;;;;71.800000;0.665391;;;;;;;;;;;;
;;;;71.900000;0.544750;;;;;;;;;;;;;71.900000;0.676576;;;;;;;;;;;;
;;;;72.000000;0.531434;;;;;;;;;;;;;72.000000;0.658866;;;;;;;;;;;;
;;;;72.100000;0.580969;;;;;;;;;;;;;72.100000;0.681769;;;;;;;;;;;;
;;;;72.200000;0.504669;;;;;;;;;;;;;72.200000;0.645683;;;;;;;;;;;;
;;;;72.300000;0.555669;;;;;;;;;;;;;72.300000;0.657534;;;;;;;;;;;;
;;;;72.400000;0.514523;;;;;;;;;;;;;72.400000;0.627707;;;;;;;;;;;;
;;;;72.500000;0.525042;;;;;;;;;;;;;72.500000;0.638626;;;;;;;;;;;;
;;;;72.600000;0.524243;;;;;;;;;;;;;72.600000;0.660331;;;;;;;;;;;;
;;;;72.700000;0.498277;;;;;;;;;;;;;72.700000;0.626109;;;;;;;;;;;;
;;;;72.800000;0.528371;;;;;;;;;;;;;72.800000;0.639691;;;;;;;;;;;;
;;;;72.900000;0.525708;;;;;;;;;;;;;72.900000;0.631435;;;;;;;;;;;;
;;;;73.000000;0.529836;;;;;;;;;;;;;73.000000;0.630104;;;;;;;;;;;;
;;;;73.100000;0.542086;;;;;;;;;;;;;73.100000;0.578705;;;;;;;;;;;;
;;;;73.200000;0.519183;;;;;;;;;;;;;73.200000;0.601075;;;;;;;;;;;;
;;;;73.300000;0.514523;;;;;;;;;;;;;73.300000;0.633965;;;;;;;;;;;;
;;;;73.400000;0.558332;;;;;;;;;;;;;73.400000;0.615057;;;;;;;;;;;;
;;;;73.500000;0.553272;;;;;;;;;;;;;73.500000;0.600676;;;;;;;;;;;;
;;;;73.600000;0.581768;;;;;;;;;;;;;73.600000;0.632900;;;;;;;;;;;;
;;;;73.700000;0.535828;;;;;;;;;;;;;73.700000;0.624644;;;;;;;;;;;;
;;;;73.800000;0.543418;;;;;;;;;;;;;73.800000;0.613193;;;;;;;;;;;;
;;;;73.900000;0.542086;;;;;;;;;;;;;73.900000;0.600809;;;;;;;;;;;;
;;;;74.000000;0.530635;;;;;;;;;;;;;74.000000;0.570582;;;;;;;;;;;;
;;;;74.100000;0.531567;;;;;;;;;;;;;74.100000;0.624511;;;;;;;;;;;;
;;;;74.200000;0.490022;;;;;;;;;;;;;74.200000;0.647148;;;;;;;;;;;;
;;;;74.300000;0.544616;;;;;;;;;;;;;74.300000;0.583499;;;;;;;;;;;;
;;;;74.400000;0.517053;;;;;;;;;;;;;74.400000;0.600010;;;;;;;;;;;;
;;;;74.500000;0.550609;;;;;;;;;;;;;74.500000;0.596149;;;;;;;;;;;;
