"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
2.920000000E1,-3.233077551E-1,3.661846485E-2,-5.858954376E-3
2.930000000E1,-3.135872172E-1,3.315635545E-2,-1.624528259E-2
2.940000000E1,-2.900182416E-1,2.237055307E-2,-3.595267458E-3
2.950000000E1,-3.099919497E-1,2.663161080E-2,-3.062635242E-3
2.960000000E1,-3.129214269E-1,3.195793296E-2,-4.527373836E-3
2.970000000E1,-3.253051259E-1,2.649845275E-2,-1.438106983E-2
2.980000000E1,-3.243730195E-1,2.942792993E-2,-6.524744646E-3
2.990000000E1,-2.986735151E-1,2.703108496E-2,-3.861583566E-3
3.000000000E1,-3.158509041E-1,2.716424302E-2,1.038632821E-2
3.010000000E1,-3.065298403E-1,2.170476280E-2,-1.677791480E-2
3.020000000E1,-3.294330256E-1,3.781688734E-2,-1.491370205E-2
3.030000000E1,-3.101251078E-1,2.596582053E-2,-1.291633124E-2
3.040000000E1,-3.250388098E-1,2.756371718E-2,-1.012001210E-2
3.050000000E1,-3.146524816E-1,3.462109404E-2,5.193164106E-3
3.060000000E1,-3.117230044E-1,3.142530074E-2,-1.424791178E-2
3.070000000E1,-3.249056518E-1,3.209109101E-2,-1.518001816E-2
3.080000000E1,-3.178482749E-1,2.889529772E-2,-1.025317016E-2
3.090000000E1,-3.143861655E-1,3.155845880E-2,1.997370810E-3
3.100000000E1,-3.311640803E-1,3.275688128E-2,-1.291633124E-2
3.110000000E1,-3.067961564E-1,2.822950745E-2,-1.331580540E-4
3.120000000E1,-3.210440682E-1,2.969424604E-2,-4.261057728E-3
3.130000000E1,-3.095924756E-1,1.984055005E-2,-2.929477188E-2
3.140000000E1,-3.221093326E-1,3.235740712E-2,-1.717738897E-2
3.150000000E1,-3.101251078E-1,3.195793296E-2,-7.057376862E-3
3.160000000E1,-3.163835363E-1,3.142530074E-2,-5.060006052E-3
3.170000000E1,-3.113235303E-1,2.663161080E-2,5.060006052E-3
3.180000000E1,-3.261040742E-1,3.675162290E-2,1.331580540E-4
3.190000000E1,-3.134540591E-1,2.916161383E-2,2.130528864E-3
3.200000000E1,-3.227751229E-1,2.676476885E-2,-8.522115456E-3
3.210000000E1,-3.211772262E-1,3.382214572E-2,-2.263686918E-3
3.220000000E1,-3.149187977E-1,3.222424907E-2,-3.195793296E-3
3.230000000E1,-3.255714420E-1,3.049319437E-2,-1.291633124E-2
3.240000000E1,-3.230414390E-1,3.062635242E-2,-3.462109404E-3
3.250000000E1,-3.139866913E-1,2.929477188E-2,-5.592638268E-3
3.260000000E1,-3.285009192E-1,3.129214269E-2,-8.122641294E-3
3.270000000E1,-3.025350987E-1,3.115898464E-2,-5.060006052E-3
3.280000000E1,-3.158509041E-1,3.448793599E-2,-8.921589618E-3
3.290000000E1,-3.331614511E-1,3.701793901E-2,-1.384843762E-2
3.300000000E1,-3.253051259E-1,3.475425209E-2,-4.660531890E-3
3.310000000E1,-3.087935272E-1,2.623213664E-2,-2.263686918E-3
3.320000000E1,-3.166498524E-1,3.049319437E-2,-3.328951350E-3
3.330000000E1,-3.170493266E-1,3.036003631E-2,-9.054747672E-3
3.340000000E1,-3.278351289E-1,3.209109101E-2,-9.853695996E-3
3.350000000E1,-3.115898464E-1,2.969424604E-2,-6.657902700E-4
3.360000000E1,-3.159840621E-1,2.849582356E-2,-2.237055307E-2
3.370000000E1,-3.179814330E-1,3.315635545E-2,1.198422486E-3
3.380000000E1,-3.312972384E-1,3.036003631E-2,-6.524744646E-3
3.390000000E1,-3.105245819E-1,2.383529167E-2,-1.331580540E-2
3.400000000E1,-3.254382840E-1,2.716424302E-2,-1.624528259E-2
3.410000000E1,-3.239735454E-1,3.368898766E-2,-1.185106681E-2
3.420000000E1,-3.273024967E-1,3.328951350E-2,-1.038632821E-2
3.430000000E1,-3.062635242E-1,2.676476885E-2,-1.051948627E-2
3.440000000E1,-3.074619467E-1,2.783003329E-2,-1.078580237E-2
3.450000000E1,-3.133209011E-1,2.809634939E-2,-1.251685708E-2
3.460000000E1,-3.552656881E-1,4.021373231E-2,-2.743055912E-2
3.470000000E1,-3.118561625E-1,2.876213966E-2,-1.677791480E-2
3.480000000E1,-3.030677309E-1,2.689792691E-2,-2.663161080E-4
3.490000000E1,-3.199788038E-1,3.169161685E-2,-1.304948929E-2
3.500000000E1,-3.042661534E-1,2.729740107E-2,-6.657902700E-3
3.510000000E1,-3.286340773E-1,3.728425512E-2,-9.187905726E-3
3.520000000E1,-3.107908980E-1,3.089266853E-2,-1.051948627E-2
3.530000000E1,-3.062635242E-1,3.009372020E-2,-3.861583566E-3
3.540000000E1,-3.223756487E-1,2.636529469E-2,-8.921589618E-3
3.550000000E1,-3.315635545E-1,2.836266550E-2,-2.530003026E-2
3.560000000E1,-3.106577400E-1,3.102582658E-2,-7.057376862E-3
3.570000000E1,-2.960103540E-1,2.543318831E-2,-4.793689944E-3
3.580000000E1,-3.258377581E-1,3.249056518E-2,-7.723167132E-3
3.590000000E1,-3.141198494E-1,3.555320042E-2,-1.198422486E-2
3.600000000E1,-3.043993114E-1,2.769687523E-2,-1.211738291E-2
3.610000000E1,-3.344930316E-1,2.982740410E-2,-3.289003934E-2
3.620000000E1,-3.150519558E-1,2.716424302E-2,-1.131843459E-2
3.630000000E1,-3.360909283E-1,3.635214874E-2,-1.118527654E-2
3.640000000E1,-3.443467276E-1,4.194478701E-2,-6.791060754E-3
3.650000000E1,-3.143861655E-1,2.743055912E-2,-6.791060754E-3
3.660000000E1,-3.174488007E-1,2.822950745E-2,-5.992112430E-3
3.670000000E1,-3.266367065E-1,3.595267458E-2,-5.193164106E-3
3.680000000E1,-3.143861655E-1,2.343581750E-2,-6.924218808E-3
3.690000000E1,-3.348925058E-1,3.355582961E-2,-5.725796322E-3
3.700000000E1,-3.270361806E-1,3.235740712E-2,8.655273510E-3
3.710000000E1,-3.059972081E-1,3.262372323E-2,-5.060006052E-3
3.720000000E1,-3.138535333E-1,3.022687826E-2,-5.858954376E-3
3.730000000E1,-3.311640803E-1,3.502056820E-2,-1.238369902E-2
